company	firm_id	gvkey	year
sprouts.com	7871	17934	2016
kbhome.com	523	12689	2016
teck.com	8124	10385	2016
gbt.com	709687	25349	2016
mindcti.com	12520	138521	2016
moelis.com	7193	19927	2016
quotientbd.com	12446	20135	2016
amesnational.com	2877	31718	2016
apolloreit.com	3328	183606	2016
parknationalcorp.com	2493	19318	2016
packagingcorp.com	3596	128978	2016
cgen.com	12836	138781	2016
vishay.com	1082	11191	2016
agmit.com	544112	186671	2016
halconresources.com	10304	174169	2016
pngaming.com	289	30259	2016
epelectric.com	9140	4241	2016
genocea.com	3360	19425	2016
salemmedia.com	4309	121817	2016
willbros.com	3332	63495	2016
firstenergycorp.com	301	8099	2016
pxd.com	3357	14359	2016
pery.com	8033	28303	2016
gamestop.com	4476	145049	2016
carboceramics.com	12264	62686	2016
b2gold.com	5314	179060	2016
deckers.com	223	29015	2016
boeing.com	9199	2285	2016
gbankmo.com	7907	31703	2016
civitas-solutions.com	184734	185337	2016
compassequity.com	10867	166368	2016
inuvo.com	3320	23226	2016
magellanlp.com	4384	142230	2016
stargrouplp.com	911634	61735	2016
southstatebank.com	8505	64547	2016
brileyfin.com	1884	178073	2016
inventurefoods.com	7895	64102	2016
sabrahealth.com	1248	185618	2016
suntrust.com	4193	10187	2016
cnfrh.com	353	25105	2016
rareelementresources.com	12492	155225	2016
heartlandexpress.com	209	12840	2016
ltcreit.com	9911	25665	2016
tpgspecialtylending.com	894	19974	2016
atlasenergy.com	6869	166458	2016
rossstores.com	12283	9248	2016
heico.com	11032	5567	2016
destinationmaternitycorp.com	3668	27936	2016
virtus.com	3556	25030	2016
pacwestbancorp.com	2339	136265	2016
eldoradoresorts.com	8818	21808	2016
sdpi.com	1640	20147	2016
alphaprotech.com	11383	62072	2016
wabtec.com	5516	60979	2016
arlingtonasset.com	4310	66085	2016
tronox.com	12663	164363	2016
aptiv.com	536572	118122	2016
express-scripts.com	5173	25356	2016
planetpayment.com	10191	276731	2016
bankwithmutual.com	1379	127797	2016
escalonmed.com	5739	25711	2016
villagebank.com	7170	140938	2016
imagesensing.com	7454	31775	2016
airmethods.com	6697	13789	2016
yum.com	6627	65417	2016
asgn.com	737252	25749	2016
1800flowers.com	5108	122519	2016
myriad.com	8091	61399	2016
peoplesbanknet.com	9549	17715	2016
assurant.com	1986	157057	2016
firstbusiness.com	8256	165284	2016
varian.com	1813	11115	2016
armadahoffler.com	2124	17626	2016
pnfp.com	10010	139025	2016
mgeenergy.com	766676	6932	2016
primerica.com	398953	1414	2016
arbutusbio.com	856964	62475	2016
gulfmark.com	12076	5379	2016
hess.com	3529	1380	2016
limestonebank.com	747551	174301	2016
chicagorivet.com	5651	2999	2016
qiagen.com	253272	63186	2016
bancochile.com	730	241366	2016
hookerfurniture.com	11272	122211	2016
willistowerswatson.com	10601	144009	2016
neonode.com	3979	178153	2016
assemblybio.com	2638	185289	2016
mercuryinsurance.com	8465	17035	2016
manulife.com	3703	124042	2016
chemungcanal.com	8973	17877	2016
grainger.com	7817	5256	2016
paramount-group.com	6907	21604	2016
rsppermian.com	12649	19171	2016
msgnetworks.com	1826	184157	2016
syngenta.com	6386	241216	2016
icumed.com	9376	25110	2016
bkep.com	17	177945	2016
bankofhope.com	4096	66235	2016
vodafone.com	3362	14894	2016
macquarie.com	9938	161120	2016
mattressfirm.com	10906	161036	2016
towerjazz.com	12195	31255	2016
cinemark.com	5804	177108	2016
ovbc.com	6247	19137	2016
lsbindustries.com	11639	6528	2016
odfl.com	2307	24617	2016
turtlebeach.com	1772	19602	2016
invuity.com	584	23704	2016
lantheus.com	2220	21004	2016
bnymellon.com	11783	2019	2016
keywcorp.com	1084	185119	2016
fedex.com	8431	4598	2016
omnova.com	8180	124254	2016
safeguard.com	5805	9355	2016
cryoport.com	11224	162146	2016
brightcove.com	129	187959	2016
shire.com	1600	212340	2016
salliemae.com	11701	20430	2016
tgtherapeutics.com	1853	61711	2016
centrusenergy.com	10700	112759	2016
hydrogenics.com	10046	140910	2016
integralife.com	4300	61181	2016
1stconstitution.com	687	65467	2016
opentext.com	12346	61870	2016
ciena.com	486	64356	2016
erosplc.com	6682	278246	2016
spectranetics.com	5091	24853	2016
aerogel.com	2222	187550	2016
joyglobal.com	11146	13003	2016
merck.com	6611	7257	2016
capps.com	3660	177109	2016
edcpub.com	4835	4225	2016
brooklinebancorp.com	774404	105670	2016
hillenbrand.com	3113	179657	2016
bbrg.com	7286	185194	2016
entercom.com	2738	117902	2016
marathonpg.com	2547	4384	2016
monarchcasino.com	11826	28704	2016
bridgford.com	6678	2390	2016
tphase.com	11813	17350	2016
cummins.com	10438	3650	2016
americandg.com	10383	178676	2016
andeavorlogistics.com	5397	186206	2016
lifestorage.com	8142	60914	2016
ascentcapitalgroupinc.com	1339	180821	2016
brainstorm-cell.com	7789	153957	2016
gildan.com	6822	111486	2016
discover.com	3011	177376	2016
kraftheinzcompany.com	493	5568	2016
sunesis.com	1659	162585	2016
babcock.com	2633	23865	2016
mcewenmining.com	2501	9728	2016
orange.com	2890	220940	2016
dennys.com	402	19398	2016
zynerba.com	11401	25128	2016
chefswarehouse.com	8575	186960	2016
silvercrestgroup.com	12223	14551	2016
wayfair.com	9307	21540	2016
sallybeautyholdings.com	9928	175900	2016
archcapgroup.com	3978	61302	2016
intrepidpotash.com	9653	179843	2016
federalmogul.com	1167	4600	2016
usecology.com	3934	1439	2016
marriottvacationsworldwide.com	7960	191255	2016
acaciaresearch.com	9097	61004	2016
chpk.com	3526	2986	2016
containerstore.com	2570	18842	2016
eldoradogold.com	2919	26539	2016
bankunited.com	2121	185824	2016
amark.com	8648	19172	2016
forestcity.net	6432	4842	2016
cae.com	6592	2526	2016
marinsoftware.com	3927	17376	2016
supercom.com	1718	177058	2016
pbt-permian.com	8866	8493	2016
mastercraft.com	6783	24911	2016
ta-petro.com	8731	148350	2016
flex.com	1850	30170	2016
glacierbancorp.com	198897	16832	2016
winmarkcorporation.com	4691	28785	2016
welltower.com	7405	5543	2016
ceva-dsp.com	828	135788	2016
resonant.com	6848	19719	2016
ctlc.com	3756	3429	2016
wvsbank.com	5558	29300	2016
aksteel.com	10238	29968	2016
manpowergroup.com	5882	14370	2016
bankmbank.com	1181	114880	2016
collegiumpharma.com	8656	23555	2016
citigroup.com	9847	3243	2016
associatedbank.com	10161	11842	2016
check-cap.com	8343	22676	2016
irsa.com.ar	817	31717	2016
aduro.com	167	23335	2016
waysidetechnology.com	12619	61028	2016
nortechsys.com	10373	3962	2016
greenhill.com	8118	264395	2016
csn.com.br	5042	208057	2016
stericycle.com	7292	63527	2016
emclairefinancial.com	2374	64193	2016
santanderconsumerusa.com	3466	18306	2016
mydario.com	11853	17485	2016
gladstonecommercial.com	8277	154739	2016
points.com	2202	122777	2016
lydall.com	9816	6845	2016
arenapharm.com	3737	138122	2016
pandora.com	6596	186520	2016
citizensfirstbank.com	1117	117901	2016
firstmajestic.com	11123	108768	2016
determine.com	4250	132644	2016
xcerra.com	9421	6532	2016
wtoffshore.com	149656	160341	2016
rollins.com	10127	9225	2016
thermon.com	1214	186360	2016
hilton.com	185345	5643	2016
amerisafe.com	3366	164572	2016
proofpoint.com	10504	170335	2016
mdu.com	10179	6867	2016
compassminerals.com	8144	157153	2016
bluelinxco.com	9470	161813	2016
cpicardgroup.com	4594	25539	2016
transdigm.com	1633	148349	2016
carverbank.com	11207	30857	2016
orchidspaper.com	237	163887	2016
qumu.com	6886	25915	2016
geogroup.com	11243	30536	2016
bio-techne.com	6853	15414	2016
ducommun.com	9271	4091	2016
terex.com	4752	7991	2016
siriusxm.com	12095	30662	2016
ufpi.com	746	29156	2016
stonegatemtg.com	4350	18287	2016
actua.com	884	122536	2016
wvv.com	6434	30666	2016
tenaxthera.com	9100	27939	2016
dctindustrial.com	7148	176268	2016
seagate.com	8937	150937	2016
ryanair.com	12864	64835	2016
myokardia.com	4722	26269	2016
f-e-t.com	7303	171059	2016
cree.com	317	27794	2016
tootsie.com	3261	10609	2016
histogenics.com	3333	22229	2016
paypal.com	116	24616	2016
spectraenergypartners.com	4673	177739	2016
senecafoods.com	10252	8582	2016
cspi.com	9861	2573	2016
lombardmedical.com	12331	274775	2016
vocaltec.com	2928	185276	2016
investarbank.com	11683	20628	2016
netscout.com	284	122902	2016
amerco.com	689424	1393	2016
pwod.com	732482	19159	2016
rrdonnelley.com	11587	4040	2016
houwire.com	4812	174119	2016
safetyinsurance.com	792579	148469	2016
globalpaymentsinc.com	10128	141913	2016
sparton.com	11278	9922	2016
ctbi.com	2110	19262	2016
igt.com	12006	245918	2016
wingstop.com	3102	23843	2016
hcahealthcare.com	5596	22260	2016
counterpath.com	6476	164746	2016
gptreit.com	9907	160378	2016
amberroad.com	4860	19989	2016
yrcw.com	3133	11649	2016
neuralstem.com	11387	176229	2016
supernus.com	180917	186159	2016
mrv.com	4791	25978	2016
plainsallamerican.com	176	116029	2016
cuiglobal.com	8171	65675	2016
qepres.com	12586	154357	2016
grubhub.com	11422	19906	2016
zebra.com	10590	24405	2016
creg-cn.com	4360	145407	2016
icf.com	10852	174637	2016
adobe.com	3510	12540	2016
msasafety.com	11198	7420	2016
servicenow.com	9896	171007	2016
waynebank.com	7740	66155	2016
valhi.net	6441	12578	2016
xpresspagroup.com	845966	12987	2016
wd40company.com	7426	11234	2016
fmc.com	2235	4510	2016
topbuild.com	647	23245	2016
hardinge.com	4973	18654	2016
lockheedmartin.com	10131	6774	2016
sempra.com	7216	8272	2016
chartindustries.com	5650	25964	2016
abeonatherapeutics.com	8398	12713	2016
horacemann.com	7333	24678	2016
danaos.com	20	175606	2016
relx.com	12781	100338	2016
everi.com	8836	163678	2016
oildri.com	11134	8105	2016
gapinc.com	2388	4990	2016
eastgroup.net	7768	4193	2016
airleasecorp.com	12392	186278	2016
1firstbank.com	1747	16821	2016
hornbeckoffshore.com	11080	150258	2016
kopin.com	1570	25166	2016
mediwound.com	8470	19988	2016
seacorholdings.com	5756	26021	2016
sypris.com	9248	30220	2016
cnhindustrial.com	1796	295786	2016
chanticleerholdings.com	1666	164284	2016
xilinx.com	6053	22325	2016
enproindustries.com	8829	148950	2016
neurometrix.com	6931	160488	2016
kbr.com	10108	174310	2016
halliburton.com	2610	5439	2016
cytomx.com	11228	26112	2016
flanigans.net	7015	4759	2016
synergypharma.com	3543	175064	2016
ihsmarkit.com	6758	162906	2016
maxwell.com	10081	7124	2016
supervalu.com	9602	10190	2016
conatuspharma.com	3681	18161	2016
synalloy.com	1738	10236	2016
macom.com	7253	187740	2016
limbachinc.com	6548	20517	2016
patenergy.com	91	29108	2016
brixmor.com	8457	18383	2016
alphatecspine.com	6744	166555	2016
capstead.com	8827	13142	2016
ohrpharmaceutical.com	2420	160578	2016
mocon.com	3942	7481	2016
uct.com	5188	264416	2016
saexploration.com	890	18235	2016
greenlightre.com	794671	176973	2016
nanometrics.com	6973	7682	2016
plygem.com	216	18003	2016
pdvwireless.com	238603	20961	2016
sparktx.com	3634	22709	2016
onebeacon.com	7239	175688	2016
hill-rom.com	5164	5639	2016
naturalhealthtrendscorp.com	1617	60911	2016
kns.com	12288	6509	2016
wexinc.com	4874	162385	2016
allisontransmission.com	1402	177966	2016
almadenminerals.com	5075	22570	2016
dormanproducts.com	8674	23753	2016
essexapartmenthomes.com	878811	30293	2016
scripps.com	3122	14535	2016
luminexcorp.com	2363	133504	2016
dynegy.com	3972	25495	2016
taro.com	12415	30554	2016
biolinerx.com	4482	282715	2016
summitstatebank.com	6437	165630	2016
hpres.com	748321	162459	2016
ourfirstfed.com	9826	22975	2016
intevac.com	7032	61587	2016
wiley.com	1908	11499	2016
primeenergy.com	12513	6311	2016
mercbank.com	11152	65689	2016
elbitimaging.com	5438	65379	2016
instructure.com	12752	26321	2016
gsvcap.com	11705	186993	2016
prodivnet.com	3685	8661	2016
ceair.com	3627	64336	2016
amctheatres.com	7103	177637	2016
bbva.com	479	15181	2016
net1.com	8240	65540	2016
prologis.com	255	29984	2016
ringenergy.com	6534	176840	2016
whitemountains.com	8081	11729	2016
thirdfederal.com	2207	176766	2016
storecapital.com	1106	21630	2016
lululemon.com	21	178015	2016
entergy.com	4871	7366	2016
biolifesolutions.com	3163	17199	2016
gbcholdings.com	5790	185344	2016
qualstar.com	6418	133949	2016
hologic.com	6043	20904	2016
nustarenergy.com	5531	141363	2016
channeladvisor.com	7210	17811	2016
wix.com	680099	18869	2016
epizyme.com	6632	17808	2016
aevigenomics.com	10923	293754	2016
rgare.com	1289	28216	2016
whirlpoolcorp.com	9563	11465	2016
spathinc.com	1404	18386	2016
starbucks.com	12306	25434	2016
blackrockbkcc.com	7743	177782	2016
empirestaterealtytrust.com	7805	170714	2016
hc2.com	2294	63952	2016
58.com	1030	19026	2016
transcat.com	4580	10685	2016
mitel.com	4753	174531	2016
kingoldjewelry.com	7632	184070	2016
autodesk.com	5806	1878	2016
leidos.com	3814	165123	2016
ni.com	5376	31607	2016
balchem.com	9081	1979	2016
newseniorinv.com	11677	22025	2016
chk.com	7243	27786	2016
spirit.com	11515	185624	2016
carrizo.com	12738	65220	2016
gldd.com	9973	148223	2016
eyepointpharma.com	754504	253527	2016
abraxaspetroleum.com	10036	24005	2016
soundcb.com	4124	179234	2016
supermicro.com	12253	176567	2016
verisign.com	9964	66368	2016
vivintsolar.com	2167	21626	2016
cardinalhealth.com	3522	2751	2016
haynesintl.com	7529	23587	2016
extremenetworks.com	4844	119574	2016
ahtreit.com	937	155754	2016
gogoair.com	11812	170384	2016
cbre.com	5691	260774	2016
seadrillpartners.com	3997	16026	2016
thehersheycompany.com	186015	5597	2016
acurapharm.com	8518	11929	2016
nicoletbank.com	4	17875	2016
sientra.com	2625	22037	2016
regalbeloit.com	1948	9016	2016
gafisa.com.br	5273	271841	2016
dillards.com	3906	3964	2016
spglobal.com	401	7163	2016
amphenol.com	12632	14282	2016
central.com	4897	25536	2016
makemytrip.com	11136	185319	2016
ctibiopharma.com	2406	64515	2016
pioneerpowersolutions.com	6672	184133	2016
motorolasolutions.com	5914	7585	2016
tenaris.com	4257	151933	2016
sabre.com	7142	19649	2016
catchmark.com	2237	176234	2016
nrecorp.com	11104	26351	2016
emagin.com	2963	114698	2016
mksinst.com	11392	119275	2016
sunstonehotels.com	7287	61163	2016
jewettcameron.com	7603	25406	2016
manitowoccranes.com	859267	6994	2016
investorscommunitybank.com	9246	22201	2016
lumentum.com	9046	23249	2016
oldrepublic.com	351535	14828	2016
sagacom.com	12540	27790	2016
cdeledu.com	10075	180413	2016
empireresources.com	10834	63698	2016
hnicorp.com	1241	5690	2016
jcpenney.com	1255	8446	2016
ca.com	148	3310	2016
thestreet.com	6619	120358	2016
alx-inc.com	3889	1257	2016
mynycb.com	10725	29282	2016
destinationxl.com	3125	13381	2016
marcusmillichap.com	7602	19000	2016
widepoint.com	4205	62057	2016
surmodics.com	10453	66588	2016
zosanopharma.com	12471	21003	2016
bwpmlp.com	10649	164756	2016
brookdale.com	6366	164652	2016
unitil.com	8878	10999	2016
sanchezenergycorp.com	12821	188663	2016
hertz.com	1793	5600	2016
abbvie.com	53	16101	2016
sysco.com	278	10247	2016
core-mark.com	8440	162876	2016
organovo.com	9498	170730	2016
freshdelmonte.com	8867	30443	2016
msci.com	12770	178507	2016
trin.net	3896	10735	2016
rockwellautomation.com	9123	9203	2016
chinafinanceonline.com	7475	161925	2016
barrick.com	4625	2055	2016
crosscountryhealthcare.com	3702	144396	2016
aemetis.com	12494	162453	2016
cdw.com	12507	28320	2016
enablemidstream.com	1438	19273	2016
lumberliquidators.com	3045	178806	2016
chinatelecom-h.com	1859	254338	2016
bitauto.com	11724	185837	2016
cabotog.com	6625	20548	2016
trilogymetals.com	4577	171111	2016
icdrilling.com	10531	21165	2016
seaspine.com	7703	24458	2016
invtitle.com	9229	14401	2016
homestreet.com	10044	187164	2016
acastipharma.com	7802	186834	2016
ibm.com	9476	6066	2016
usantimony.com	35	10930	2016
hanmi.com	1658	31368	2016
regmovies.com	3229	147638	2016
sina.com	3414	134044	2016
fossilgroup.com	4455	28118	2016
cleanenergyfuels.com	8997	176343	2016
noodles.com	12761	18047	2016
purestorage.com	10377	25756	2016
alimerasciences.com	8954	180363	2016
stealthgas.com	11553	165075	2016
reprosrx.com	9718	27988	2016
avalonbay.com	5812	29875	2016
ibc.com	4186	22086	2016
anipharmaceuticals.com	7563	18204	2016
neogenomics.com	9599	125794	2016
netsoltech.com	11131	107446	2016
jpmorganchase.com	2172	2968	2016
principal.com	7034	145701	2016
nii.com	1029	140902	2016
arescre.com	5520	189516	2016
cssindustries.com	7727	2556	2016
pmbank.com	7786	121381	2016
envivabiomass.com	8813	23296	2016
entegris.com	215	137573	2016
fticonsulting.com	6019	62823	2016
barrettbusiness.com	9390	28410	2016
echelon.com	12375	112774	2016
adamsresources.com	6160	1121	2016
landauer.com	10785	14169	2016
parsleyenergy.com	3369	20298	2016
ncl.com	5899	104432	2016
naturessunshine.com	8951	7799	2016
achillion.com	3129	174136	2016
sapiens.com	9068	28384	2016
anteromidstream.com	3224	19770	2016
magnachip.com	11419	233491	2016
l3t.com	10566	110685	2016
up.com	1417	10867	2016
infi.com	2274	175533	2016
iderapharma.com	3410	61899	2016
teleflex.com	10204	10407	2016
fiveprime.com	3066	18430	2016
intelliatx.com	669	27155	2016
profireenergy.com	6016	176346	2016
oneok.com	9265	8151	2016
newfield.com	5637	29173	2016
rbc.com	190	15633	2016
unfi.com	2800	63927	2016
sifco.com	7009	9698	2016
customersbank.com	5210	170396	2016
axiscapital.com	11687	153130	2016
ingersollrand.com	9505	5959	2016
catabasis.com	87	23980	2016
martinmidstream.com	3194	150201	2016
oceanpowertechnologies.com	97	260737	2016
uscellular.com	6642	14369	2016
motorcarparts.com	4463	29930	2016
hersha.com	11143	117260	2016
cynosure.com	4569	164664	2016
thetorocompany.com	2123	10618	2016
homefederalbancorp.com	11987	162825	2016
retrophin.com	6690	16848	2016
potbelly.com	9163	18839	2016
contrafect.com	7759	21223	2016
tupperwarebrands.com	11666	62897	2016
liquidityservices.com	12546	166213	2016
realogy.com	10112	174022	2016
evansbank.com	714385	65176	2016
oritani.com	6039	176351	2016
interpublic.com	2316	6136	2016
aosmd.com	12002	184604	2016
dominos.com	9991	160211	2016
firstrepublic.com	5748	14275	2016
nationalstorageaffiliates.com	12055	23147	2016
foundationmedicine.com	9683	18469	2016
lendingclub.com	4176	19647	2016
brunswick.com	11021	2444	2016
regionalmanagement.com	10771	187253	2016
pennantpark.com	5735	186893	2016
textron.com	10321	10519	2016
aresmgmt.com	1324	20412	2016
neenah.com	6184	162264	2016
ti.com	2046	10499	2016
hrblock.com	3840	2269	2016
myprovident.com	7736	63178	2016
gentex.com	955	5116	2016
dnbfirst.com	9261	30082	2016
zionoil.com	1837	163822	2016
alliancedata.com	4252	143974	2016
goldmansachs.com	7889	114628	2016
dominionenergy.com	546244	9445	2016
novavax.com	573	61655	2016
obsidianenergy.com	10132	20684	2016
stonemor.com	7	160207	2016
enbridgepartners.com	6635	24810	2016
archrock.com	6077	175741	2016
tivo.com	569	64480	2016
aliogold.com	7525	175236	2016
securitynational.com	4877	17180	2016
ckxlands.com	10359	22861	2016
earnreit.com	5022	17866	2016
drreddys.com	3296	223098	2016
1800petmeds.com	10255	65406	2016
perfectteeth.com	4575	66610	2016
cemtrex.com	8477	114203	2016
gobio.com	12563	179441	2016
concho.com	2753	177884	2016
adnas.com	1020	106126	2016
basicenergyservices.com	7752	137024	2016
psychemedics.com	5928	13733	2016
actuant.com	8286	1706	2016
fabrinet.com	4075	179583	2016
onvia.com	12647	132482	2016
travelers.com	3833	62689	2016
ardmoreshipping.com	10859	18289	2016
evhc.net	10749	65967	2016
sorrentotherapeutics.com	2111	183602	2016
hecla-mining.com	4564	5560	2016
murphyusa.com	12700	18498	2016
glu.com	637	176782	2016
sasol.com	10103	100465	2016
intersections.com	515623	157862	2016
goodtimesburgers.com	7388	22543	2016
hpe.com	8315	26156	2016
uniquefab.com	10184	22180	2016
northwesternenergy.com	11671	8001	2016
chemicalbank.com	8263	15197	2016
pengrowth.com	256	20683	2016
vistagold.com	12132	12321	2016
